"","X1","X2","X3","X4"
"1",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"2",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"3",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"4",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"5",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"6",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"7",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"8",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"9",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"10",0.144459830157686,2.3331807272576,0.862609514824316,1.125434161373
"11",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"12",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"13",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"14",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"15",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"16",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"17",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"18",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"19",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"20",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"21",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"22",0.124660608860557,2.56529420213513,0.885847774903178,1.46220433924102
"23",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"24",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"25",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"26",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"27",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"28",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"29",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"30",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"31",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"32",0.122971294695427,2.55489630317507,0.886010929645931,1.04273583251417
"33",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"34",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"35",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"36",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"37",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"38",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"39",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"40",0.195195564465261,2.57053215564953,0.782226124456482,0.687644504387366
"41",0.118586629353697,1.77249457148773,0.768348462896664,0.261261648113649
"42",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"43",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"44",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"45",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"46",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"47",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"48",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"49",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"50",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"51",0.183382955584849,2.30628660681708,0.484143731516238,0.0932217941218711
"52",0.253530252233118,1.59855356393288,0.634399201893893,0.0486559120303322
"53",0.253530252233118,1.59855356393288,0.634399201893893,0.0486559120303322
"54",0.253530252233118,1.59855356393288,0.634399201893893,0.0486559120303322
"55",0.261681334469448,2.235401711975,0.490926684346575,0.847865776232642
"56",0.261681334469448,2.235401711975,0.490926684346575,0.847865776232642
"57",0.261681334469448,2.235401711975,0.490926684346575,0.847865776232642
"58",0.261681334469448,2.235401711975,0.490926684346575,0.847865776232642
"59",0.261681334469448,2.235401711975,0.490926684346575,0.847865776232642
"60",0.261681334469448,2.235401711975,0.490926684346575,0.847865776232642
"61",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"62",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"63",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"64",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"65",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"66",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"67",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"68",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"69",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"70",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"71",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"72",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"73",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"74",0.269317784701144,2.1367716146453,1.10793750615202,0.375371476292191
"75",0.320973475523051,1.64953364639823,1.15908493881712,0.628547408669829
"76",0.320973475523051,1.64953364639823,1.15908493881712,0.628547408669829
"77",0.320973475523051,1.64953364639823,1.15908493881712,0.628547408669829
"78",0.272435379786046,1.63459815843946,1.20893256036504,0.274549609653838
"79",0.276066854559368,1.97804096571225,1.00484180338466,0.360597906534356
"80",0.276066854559368,1.97804096571225,1.00484180338466,0.360597906534356
"81",0.142495951457366,2.12906457095818,1.02234078816442,0.902956444281453
"82",0.142495951457366,2.12906457095818,1.02234078816442,0.902956444281453
"83",0.197198586250436,1.95851189747839,0.43147571047198,0.649433469440189
"84",0.221993655051309,1.67149394189788,0.552463430007239,0.947502166703581
"85",0.221993655051309,1.67149394189788,0.552463430007239,0.947502166703581
"86",0.221993655051309,1.67149394189788,0.552463430007239,0.947502166703581
"87",0.221993655051309,1.67149394189788,0.552463430007239,0.947502166703581
"88",0.221993655051309,1.67149394189788,0.552463430007239,0.947502166703581
"89",0.186502243569952,2.63211090879456,0.760642864388164,0.0812101514158232
"90",0.186502243569952,2.63211090879456,0.760642864388164,0.0812101514158232
"91",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"92",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"93",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"94",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"95",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"96",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"97",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"98",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"99",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"100",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"101",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"102",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"103",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"104",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"105",0.126323106452657,2.362587836518,1.14671051909588,0.168536021734717
"106",0.155787126633262,2.57148554223823,1.17892834780144,0.563788943187524
"107",0.233038978464213,2.37940246214643,1.036958287195,0.122633010429292
"108",0.233038978464213,2.37940246214643,1.036958287195,0.122633010429292
"109",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"110",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"111",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"112",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"113",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"114",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"115",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"116",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"117",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"118",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"119",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"120",0.107043774204845,2.42873634919262,0.845077101129209,0.795802560494956
"121",0.304774373737399,1.93874968258896,0.642357519354925,0.246534326898037
"122",0.168071718377689,2.36727366725077,0.407273917868134,0.420877470774392
"123",0.168071718377689,2.36727366725077,0.407273917868134,0.420877470774392
"124",0.168071718377689,2.36727366725077,0.407273917868134,0.420877470774392
"125",0.168071718377689,2.36727366725077,0.407273917868134,0.420877470774392
"126",0.168071718377689,2.36727366725077,0.407273917868134,0.420877470774392
"127",0.237538384060698,2.28754814378295,0.844768179874031,0.692413087290058
"128",0.237538384060698,2.28754814378295,0.844768179874031,0.692413087290058
"129",0.235023198772412,1.87130118313694,1.12231042964988,0.387717555494393
"130",0.235023198772412,1.87130118313694,1.12231042964988,0.387717555494393
"131",0.235023198772412,1.87130118313694,1.12231042964988,0.387717555494393
"132",0.235023198772412,1.87130118313694,1.12231042964988,0.387717555494393
"133",0.235023198772412,1.87130118313694,1.12231042964988,0.387717555494393
"134",0.235023198772412,1.87130118313694,1.12231042964988,0.387717555494393
"135",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"136",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"137",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"138",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"139",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"140",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"141",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"142",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"143",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"144",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"145",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"146",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"147",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"148",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"149",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"150",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"151",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"152",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"153",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"154",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
"155",0.186139553143535,1.608944454829,0.694154853861597,0.228367088234053
